underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-07-30 15:10:00.000000,0.0,0.0,0,0.0,0.0,15758.65,2021-08-05 15:30:00,,False,False,True
NIFTY,2021-07-30 15:20:00.321982,0.0,0.0,0,0.0,0.0,15751.25,2021-08-05 15:30:00,,False,False,True
NIFTY,2021-07-31 09:15:03.937201,-200.0,-120.0,-80,0.0,-200.0,15763.05,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 09:15:00.555041,207.5,287.5,-80,207.5,0.0,15874.9,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 09:25:01.112317,-60.0,20.0,-80,207.5,-267.5,15862.3,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 09:35:01.667567,-55.0,25.0,-80,207.5,-262.5,15867.3,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 09:45:02.223681,-105.0,-25.0,-80,207.5,-312.5,15853.15,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 09:55:02.780302,-72.5,7.5,-80,207.5,-280.0,15864.5,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:05:03.340217,-112.5,-32.5,-80,207.5,-320.0,15849.8,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:15:03.898620,-95.0,-15.0,-80,207.5,-302.5,15850.85,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:25:04.457655,-82.5,-2.5,-80,207.5,-290.0,15859.9,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:35:05.017969,-87.5,-7.5,-80,207.5,-295.0,15852.55,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:45:05.574269,-60.0,20.0,-80,207.5,-267.5,15861.65,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 10:55:06.132641,-35.0,45.0,-80,207.5,-242.5,15864.85,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:05:06.693054,-72.5,7.5,-80,207.5,-280.0,15860.3,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:15:07.249891,-35.0,45.0,-80,207.5,-242.5,15866.15,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:25:07.807529,-37.5,42.5,-80,207.5,-245.0,15872.55,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:35:08.366039,-17.5,62.5,-80,207.5,-225.0,15873.8,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:45:08.925627,-42.5,37.5,-80,207.5,-250.0,15869.85,2021-08-05 15:30:00,15751.25,False,False,True
NIFTY,2021-08-02 11:55:09.487942,-42.5,37.5,-80,207.5,-250.0,15872.05,2021-08-05 15:30:00,15751.25,False,False,True
