underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-06-04 15:10:00.000000,0.0,0.0,0,0,0.0,15664.6,2021-06-10 15:30:00,,False,False,True
NIFTY,2021-06-04 15:15:00.306619,0.0,0.0,0,0,0.0,15671.35,2021-06-10 15:30:00,,False,False,True
NIFTY,2021-06-04 15:20:03.650148,-140.0,-60.0,-80,0,-140.0,15667.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-04 15:25:04.173008,-142.5,-62.5,-80,0,-142.5,15676.6,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-05 09:10:04.694181,-110.0,-30.0,-80,0,-110.0,15670.25,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:15:00.525894,-20.0,60.0,-80,0,-20.0,15725.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:20:01.044472,-85.0,-5.0,-80,0,-85.0,15709.05,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:25:01.564678,-62.5,17.5,-80,0,-62.5,15690.5,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:30:02.085212,-80.0,0.0,-80,0,-80.0,15701.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:35:02.607128,-105.0,-25.0,-80,0,-105.0,15708.05,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:40:03.128200,-115.0,-35.0,-80,0,-115.0,15707.95,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:45:03.651300,-100.0,-20.0,-80,0,-100.0,15705.2,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:50:04.172002,-110.0,-30.0,-80,0,-110.0,15698.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 09:55:04.696329,-127.5,-47.5,-80,0,-127.5,15697.05,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:00:05.219901,-127.5,-47.5,-80,0,-127.5,15702.45,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:05:05.743956,-117.5,-37.5,-80,0,-117.5,15704.95,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:10:06.269068,-107.5,-27.5,-80,0,-107.5,15706.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:15:06.795298,-107.5,-27.5,-80,0,-107.5,15718.45,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:20:07.320757,-137.5,-57.5,-80,0,-137.5,15724.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:25:07.849053,-135.0,-55.0,-80,0,-135.0,15717.35,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:30:08.370703,-150.0,-70.0,-80,0,-150.0,15717.35,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:35:08.894405,-145.0,-65.0,-80,0,-145.0,15718.9,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:40:09.424672,-135.0,-55.0,-80,0,-135.0,15722.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:45:09.950168,-137.5,-57.5,-80,0,-137.5,15717.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:50:10.473334,-150.0,-70.0,-80,0,-150.0,15726.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 10:55:11.006047,-140.0,-60.0,-80,0,-140.0,15729.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:00:11.539185,-140.0,-60.0,-80,0,-140.0,15735.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:05:12.070431,-137.5,-57.5,-80,0,-137.5,15737.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:10:12.607734,-140.0,-60.0,-80,0,-140.0,15735.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:15:13.142960,-135.0,-55.0,-80,0,-135.0,15735.95,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:20:13.675498,-130.0,-50.0,-80,0,-130.0,15726.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:25:14.205274,-135.0,-55.0,-80,0,-135.0,15726.2,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:30:14.736555,-127.5,-47.5,-80,0,-127.5,15728.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:35:15.273104,-140.0,-60.0,-80,0,-140.0,15725.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:40:15.801135,-140.0,-60.0,-80,0,-140.0,15734.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:45:16.327208,-130.0,-50.0,-80,0,-130.0,15732.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:50:16.855541,-137.5,-57.5,-80,0,-137.5,15727.2,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 11:55:17.390687,-127.5,-47.5,-80,0,-127.5,15728.4,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:00:17.919301,-127.5,-47.5,-80,0,-127.5,15726.65,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:05:18.445959,-132.5,-52.5,-80,0,-132.5,15721.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:10:18.973596,-145.0,-65.0,-80,0,-145.0,15720.95,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:15:19.501813,-150.0,-70.0,-80,0,-150.0,15718.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:20:20.032788,-142.5,-62.5,-80,0,-142.5,15722.85,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:25:20.559592,-130.0,-50.0,-80,0,-130.0,15723.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:30:21.094518,-137.5,-57.5,-80,0,-137.5,15727.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:35:21.622770,-122.5,-42.5,-80,0,-122.5,15725.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:40:22.150341,-120.0,-40.0,-80,0,-120.0,15726.25,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:45:22.677316,-142.5,-62.5,-80,0,-142.5,15713.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:50:23.206729,-145.0,-65.0,-80,0,-145.0,15704.5,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 12:55:23.736059,-145.0,-65.0,-80,0,-145.0,15702.85,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:00:24.261953,-137.5,-57.5,-80,0,-137.5,15710.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:05:24.789836,-145.0,-65.0,-80,0,-145.0,15715.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:10:25.318499,-167.5,-87.5,-80,0,-167.5,15722.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:15:25.846153,-135.0,-55.0,-80,0,-135.0,15738.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:20:26.372558,-125.0,-45.0,-80,0,-125.0,15741.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:25:26.900279,-115.0,-35.0,-80,0,-115.0,15745.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:30:27.428544,-107.5,-27.5,-80,0,-107.5,15741.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:35:27.960368,-75.0,5.0,-80,0,-75.0,15746.5,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:40:28.502567,-87.5,-7.5,-80,0,-87.5,15755.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:45:29.033230,-97.5,-17.5,-80,0,-97.5,15760.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:50:29.563669,-92.5,-12.5,-80,0,-92.5,15752.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 13:55:30.094346,-67.5,12.5,-80,0,-67.5,15754.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:00:30.623466,-67.5,12.5,-80,0,-67.5,15753.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:05:31.154396,-52.5,27.5,-80,0,-52.5,15752.6,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:10:31.684747,-82.5,-2.5,-80,0,-82.5,15749.4,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:15:32.215492,-80.0,0.0,-80,0,-80.0,15753.25,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:20:32.748782,-70.0,10.0,-80,0,-70.0,15771.45,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:25:33.281764,-67.5,12.5,-80,0,-67.5,15763.05,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:30:33.812164,-60.0,20.0,-80,0,-60.0,15766.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:35:34.345406,-50.0,30.0,-80,0,-50.0,15764.25,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:40:34.880899,-22.5,57.5,-80,0,-22.5,15765.7,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:45:35.412069,-50.0,30.0,-80,0,-50.0,15757.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:50:35.946577,-32.5,47.5,-80,0,-32.5,15755.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 14:55:36.480559,-27.5,52.5,-80,0,-27.5,15757.85,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:00:37.013784,-35.0,45.0,-80,0,-35.0,15756.75,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:05:37.553517,-40.0,40.0,-80,0,-40.0,15757.5,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:10:38.093880,-67.5,12.5,-80,0,-67.5,15754.45,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:15:38.627356,-52.5,27.5,-80,0,-52.5,15750.1,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:20:39.162020,-50.0,30.0,-80,0,-50.0,15751.4,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-07 15:25:39.699807,-35.0,45.0,-80,0,-35.0,15751.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:10:40.233620,-55.0,25.0,-80,0,-55.0,15773.9,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:15:40.767389,-97.5,-17.5,-80,0,-97.5,15753.15,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:20:41.298982,-87.5,-7.5,-80,0,-87.5,15764.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:25:41.838684,-105.0,-25.0,-80,0,-105.0,15747.6,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:30:42.371468,-140.0,-60.0,-80,0,-140.0,15745.65,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:35:42.904839,-157.5,-77.5,-80,0,-157.5,15742.6,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:40:43.435692,-135.0,-55.0,-80,0,-135.0,15729.5,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:45:43.974470,-160.0,-80.0,-80,0,-160.0,15715.0,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:50:44.511182,-175.0,-95.0,-80,0,-175.0,15710.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 09:55:45.044025,-170.0,-90.0,-80,0,-170.0,15697.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:00:45.580653,-140.0,-60.0,-80,0,-140.0,15682.9,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:05:46.114684,-180.0,-100.0,-80,0,-180.0,15695.55,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:10:46.647645,-197.5,-117.5,-80,0,-197.5,15707.85,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:15:47.182862,-185.0,-105.0,-80,0,-185.0,15696.35,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:20:47.721511,-195.0,-115.0,-80,0,-195.0,15701.45,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:25:48.260325,-195.0,-115.0,-80,0,-195.0,15716.3,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:30:48.800001,-197.5,-117.5,-80,0,-197.5,15716.05,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:35:49.337548,-207.5,-127.5,-80,0,-207.5,15715.8,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:40:49.879638,-200.0,-120.0,-80,0,-200.0,15712.35,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:45:50.417080,-195.0,-115.0,-80,0,-195.0,15719.65,2021-06-10 15:30:00,15671.35,False,False,True
NIFTY,2021-06-08 10:50:50.951916,-192.5,-112.5,-80,0,-192.5,15714.65,2021-06-10 15:30:00,15671.35,False,False,True
