underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-05-28 15:10:00.000000,0.0,0.0,0,0.0,0.0,15429.25,2021-06-03 15:30:00,,False,False,True
NIFTY,2021-05-28 15:15:00.316962,0.0,0.0,0,0.0,0.0,15437.2,2021-06-03 15:30:00,,False,False,True
NIFTY,2021-05-28 15:20:03.914221,-135.0,-55.0,-80,0.0,-135.0,15440.6,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-28 15:25:04.463319,-102.5,-22.5,-80,0.0,-102.5,15451.05,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-29 09:10:05.016873,-50.0,30.0,-80,0.0,-50.0,15435.65,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:15:00.551558,-70.0,10.0,-80,0.0,-70.0,15437.75,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:20:01.103073,-57.5,22.5,-80,0.0,-57.5,15420.95,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:25:01.656140,-57.5,22.5,-80,0.0,-57.5,15415.85,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:30:02.211074,-27.5,52.5,-80,0.0,-27.5,15387.45,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:35:02.762447,30.0,110.0,-80,30.0,0.0,15384.1,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:40:03.316007,-15.0,65.0,-80,30.0,-45.0,15436.1,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:45:03.868648,-47.5,32.5,-80,30.0,-77.5,15444.8,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:50:04.424762,-57.5,22.5,-80,30.0,-87.5,15459.65,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 09:55:04.977764,-107.5,-27.5,-80,30.0,-137.5,15463.85,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:00:05.530170,-97.5,-17.5,-80,30.0,-127.5,15459.35,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:05:06.082066,-112.5,-32.5,-80,30.0,-142.5,15461.6,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:10:06.635615,-95.0,-15.0,-80,30.0,-125.0,15484.9,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:15:07.190853,-120.0,-40.0,-80,30.0,-150.0,15497.5,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:20:07.746710,-140.0,-60.0,-80,30.0,-170.0,15496.7,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:25:08.298725,-145.0,-65.0,-80,30.0,-175.0,15494.75,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:30:08.852557,-140.0,-60.0,-80,30.0,-170.0,15507.95,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:35:09.407341,-135.0,-55.0,-80,30.0,-165.0,15502.15,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:40:09.960311,-145.0,-65.0,-80,30.0,-175.0,15506.25,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:45:10.512077,-150.0,-70.0,-80,30.0,-180.0,15504.8,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:50:11.064610,-157.5,-77.5,-80,30.0,-187.5,15497.6,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 10:55:11.620303,-165.0,-85.0,-80,30.0,-195.0,15506.55,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:00:12.174915,-167.5,-87.5,-80,30.0,-197.5,15521.85,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:05:12.730021,-197.5,-117.5,-80,30.0,-227.5,15514.55,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:10:13.289916,-210.0,-130.0,-80,30.0,-240.0,15520.05,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:15:13.846574,-192.5,-112.5,-80,30.0,-222.5,15513.95,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:20:14.405772,-192.5,-112.5,-80,30.0,-222.5,15524.95,2021-06-03 15:30:00,15437.2,False,False,True
NIFTY,2021-05-31 11:25:14.959749,-190.0,-110.0,-80,30.0,-220.0,15519.95,2021-06-03 15:30:00,15437.2,False,False,True
