underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-05-21 15:10:00.000000,0.0,0.0,0,0.0,0.0,15170.0,2021-05-27 15:30:00,,False,False,True
NIFTY,2021-05-21 15:15:00.338404,0.0,0.0,0,0.0,0.0,15182.5,2021-05-27 15:30:00,,False,False,True
NIFTY,2021-05-21 15:20:04.312672,17.5,97.5,-80,17.5,0.0,15176.7,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-21 15:25:04.923064,7.5,87.5,-80,17.5,-10.0,15179.5,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-22 09:10:05.531292,-60.0,20.0,-80,17.5,-77.5,15175.3,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:15:00.603765,-230.0,-150.0,-80,17.5,-247.5,15211.35,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:20:01.216221,95.0,175.0,-80,95.0,0.0,15237.5,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:25:01.825575,127.5,207.5,-80,127.5,0.0,15247.85,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:30:02.433685,125.0,205.0,-80,127.5,-2.5,15214.95,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:35:03.041247,112.5,192.5,-80,127.5,-15.0,15210.25,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:40:03.650016,97.5,177.5,-80,127.5,-30.0,15228.6,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:45:04.257140,90.0,170.0,-80,127.5,-37.5,15207.1,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:50:04.865346,95.0,175.0,-80,127.5,-32.5,15191.9,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 09:55:05.473352,95.0,175.0,-80,127.5,-32.5,15195.5,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 10:00:06.083658,75.0,155.0,-80,127.5,-52.5,15171.05,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 10:05:06.694493,85.0,165.0,-80,127.5,-42.5,15149.9,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 10:10:07.303080,117.5,197.5,-80,127.5,-10.0,15175.3,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 10:15:07.910561,102.5,182.5,-80,127.5,-25.0,15188.55,2021-05-27 15:30:00,15182.5,False,False,True
NIFTY,2021-05-24 10:20:08.521442,65.0,145.0,-80,127.5,-62.5,15204.2,2021-05-27 15:30:00,15182.5,False,False,True
