underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-07-05 12:25:19.094938,-87.5,-7.5,-80,20.0,-107.5,15805.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:30:19.583639,-90.0,-10.0,-80,20.0,-110.0,15808.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:35:20.073694,-75.0,5.0,-80,20.0,-95.0,15816.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:40:20.566171,-85.0,-5.0,-80,20.0,-105.0,15815.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:45:21.059122,-127.5,-47.5,-80,20.0,-147.5,15805.0,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:50:21.552531,-95.0,-15.0,-80,20.0,-115.0,15811.0,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 12:55:22.043082,-105.0,-25.0,-80,20.0,-125.0,15809.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:00:22.534064,-95.0,-15.0,-80,20.0,-115.0,15811.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:05:23.026630,-95.0,-15.0,-80,20.0,-115.0,15814.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:10:23.530251,-85.0,-5.0,-80,20.0,-105.0,15819.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:15:24.028475,-82.5,-2.5,-80,20.0,-102.5,15821.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:20:24.523281,-82.5,-2.5,-80,20.0,-102.5,15821.0,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:25:25.023675,-85.0,-5.0,-80,20.0,-105.0,15818.25,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:30:25.518369,-87.5,-7.5,-80,20.0,-107.5,15815.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:35:26.013492,-80.0,0.0,-80,20.0,-100.0,15814.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:40:26.505077,-70.0,10.0,-80,20.0,-90.0,15820.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:45:26.996634,-52.5,27.5,-80,20.0,-72.5,15827.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:50:27.488359,-57.5,22.5,-80,20.0,-77.5,15823.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 13:55:27.980139,-60.0,20.0,-80,20.0,-80.0,15825.5,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:00:28.471558,-42.5,37.5,-80,20.0,-62.5,15827.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:05:28.964314,-40.0,40.0,-80,20.0,-60.0,15828.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:10:29.459543,-32.5,47.5,-80,20.0,-52.5,15833.0,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:15:29.954932,-42.5,37.5,-80,20.0,-62.5,15829.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:20:30.446933,-55.0,25.0,-80,20.0,-75.0,15823.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:25:30.937897,-95.0,-15.0,-80,20.0,-115.0,15817.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:30:31.428262,-75.0,5.0,-80,20.0,-95.0,15815.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:35:31.923187,-67.5,12.5,-80,20.0,-87.5,15822.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:40:32.427544,-57.5,22.5,-80,20.0,-77.5,15826.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:45:32.930147,-22.5,57.5,-80,20.0,-42.5,15828.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:50:33.432707,-25.0,55.0,-80,20.0,-45.0,15825.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 14:55:33.931044,-7.5,72.5,-80,20.0,-27.5,15828.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:00:34.432203,10.0,90.0,-80,20.0,-10.0,15830.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:05:34.937591,0.0,80.0,-80,20.0,-20.0,15829.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:10:35.433729,32.5,112.5,-80,32.5,0.0,15830.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:15:35.930479,42.5,122.5,-80,42.5,0.0,15836.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:20:36.431934,50.0,130.0,-80,50.0,0.0,15838.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-05 15:25:36.929728,70.0,150.0,-80,70.0,0.0,15841.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:10:37.423419,100.0,180.0,-80,100.0,0.0,15813.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:15:37.919483,12.5,92.5,-80,100.0,-87.5,15832.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:20:38.413639,85.0,165.0,-80,100.0,-15.0,15858.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:25:38.905309,37.5,117.5,-80,100.0,-62.5,15850.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:30:39.398338,2.5,82.5,-80,100.0,-97.5,15850.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:35:39.892124,2.5,82.5,-80,100.0,-97.5,15857.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:40:40.385186,-5.0,75.0,-80,100.0,-105.0,15859.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:45:40.877772,2.5,82.5,-80,100.0,-97.5,15861.85,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:50:41.368834,7.5,87.5,-80,100.0,-92.5,15864.35,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 09:55:41.862720,27.5,107.5,-80,100.0,-72.5,15869.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:00:42.356595,20.0,100.0,-80,100.0,-80.0,15872.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:05:42.848705,0.0,80.0,-80,100.0,-100.0,15861.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:10:43.341433,12.5,92.5,-80,100.0,-87.5,15866.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:15:43.836725,7.5,87.5,-80,100.0,-92.5,15863.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:20:44.332053,-27.5,52.5,-80,100.0,-127.5,15855.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:25:44.826830,-27.5,52.5,-80,100.0,-127.5,15853.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:30:45.321728,-32.5,47.5,-80,100.0,-132.5,15855.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:35:45.816822,-15.0,65.0,-80,100.0,-115.0,15862.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:40:46.310866,-2.5,77.5,-80,100.0,-102.5,15868.5,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:45:46.806135,-2.5,77.5,-80,100.0,-102.5,15867.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:50:47.299040,-2.5,77.5,-80,100.0,-102.5,15868.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 10:55:47.792847,-12.5,67.5,-80,100.0,-112.5,15871.85,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:00:48.291674,-10.0,70.0,-80,100.0,-110.0,15869.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:05:48.788574,-17.5,62.5,-80,100.0,-117.5,15870.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:10:49.285827,25.0,105.0,-80,100.0,-75.0,15880.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:15:49.780439,27.5,107.5,-80,100.0,-72.5,15877.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:20:50.278898,105.0,185.0,-80,105.0,0.0,15885.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:25:50.776061,157.5,237.5,-80,157.5,0.0,15885.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:30:51.271644,160.0,240.0,-80,160.0,0.0,15887.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:35:51.766608,127.5,207.5,-80,160.0,-32.5,15884.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:40:52.261267,205.0,285.0,-80,205.0,0.0,15893.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:45:52.755503,240.0,320.0,-80,240.0,0.0,15899.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:50:53.248486,272.5,352.5,-80,272.5,0.0,15900.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 11:55:53.742347,227.5,307.5,-80,272.5,-45.0,15899.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:00:54.241503,215.0,295.0,-80,272.5,-57.5,15894.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:05:54.739058,405.0,485.0,-80,405.0,0.0,15909.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:10:55.232730,382.5,462.5,-80,405.0,-22.5,15908.15,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:15:55.730323,330.0,410.0,-80,405.0,-75.0,15901.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:20:56.226633,370.0,450.0,-80,405.0,-35.0,15905.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:25:56.723031,312.5,392.5,-80,405.0,-92.5,15897.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:30:57.217346,280.0,360.0,-80,405.0,-125.0,15895.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:35:57.713980,210.0,290.0,-80,405.0,-195.0,15884.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:40:58.207475,212.5,292.5,-80,405.0,-192.5,15882.35,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:45:58.703178,230.0,310.0,-80,405.0,-175.0,15883.5,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:50:59.202395,277.5,357.5,-80,405.0,-127.5,15889.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 12:55:59.700278,232.5,312.5,-80,405.0,-172.5,15883.25,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:01:00.196721,242.5,322.5,-80,405.0,-162.5,15884.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:06:00.693655,282.5,362.5,-80,405.0,-122.5,15892.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:11:01.188813,185.0,265.0,-80,405.0,-220.0,15880.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:16:01.684747,242.5,322.5,-80,405.0,-162.5,15889.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:21:02.183876,200.0,280.0,-80,405.0,-205.0,15885.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:26:02.680836,215.0,295.0,-80,405.0,-190.0,15888.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:31:03.175649,215.0,295.0,-80,405.0,-190.0,15893.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:36:03.672008,240.0,320.0,-80,405.0,-165.0,15896.75,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:41:04.168331,232.5,312.5,-80,405.0,-172.5,15897.0,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:46:04.665030,245.0,325.0,-80,405.0,-160.0,15893.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:51:05.162260,340.0,420.0,-80,405.0,-65.0,15908.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 13:56:05.658819,357.5,437.5,-80,405.0,-47.5,15911.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:01:06.155151,360.0,440.0,-80,405.0,-45.0,15908.15,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:06:06.651421,290.0,370.0,-80,405.0,-115.0,15895.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:11:07.150701,312.5,392.5,-80,405.0,-92.5,15896.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:16:07.647437,250.0,330.0,-80,405.0,-155.0,15892.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:21:08.147100,117.5,197.5,-80,405.0,-287.5,15862.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:26:08.644666,107.5,187.5,-80,405.0,-297.5,15860.85,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:31:09.142298,-2.5,77.5,-80,405.0,-407.5,15844.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:36:09.641520,45.0,125.0,-80,405.0,-360.0,15846.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:41:10.140603,-15.0,65.0,-80,405.0,-420.0,15825.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:46:10.640679,42.5,122.5,-80,405.0,-362.5,15852.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:51:11.141121,25.0,105.0,-80,405.0,-380.0,15853.85,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 14:56:11.640926,57.5,137.5,-80,405.0,-347.5,15866.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:01:12.137738,-10.0,70.0,-80,405.0,-415.0,15856.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:06:12.638372,-52.5,27.5,-80,405.0,-457.5,15826.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:11:13.136065,-112.5,-32.5,-80,405.0,-517.5,15813.25,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:16:13.634245,-120.0,-40.0,-80,405.0,-525.0,15803.25,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:21:14.134012,-107.5,-27.5,-80,405.0,-512.5,15818.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-06 15:26:14.631328,-130.0,-50.0,-80,405.0,-535.0,15810.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:11:15.131396,-127.5,-47.5,-80,405.0,-532.5,15819.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:16:15.628693,-130.0,-50.0,-80,405.0,-535.0,15797.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:21:16.127751,-147.5,-67.5,-80,405.0,-552.5,15805.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:26:16.625670,-90.0,-10.0,-80,405.0,-495.0,15844.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:31:17.126065,-122.5,-42.5,-80,405.0,-527.5,15840.25,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:36:17.627783,-120.0,-40.0,-80,405.0,-525.0,15840.35,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:41:18.126616,-130.0,-50.0,-80,405.0,-535.0,15842.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:46:18.627814,-177.5,-97.5,-80,405.0,-582.5,15814.65,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:51:19.126036,-162.5,-82.5,-80,405.0,-567.5,15817.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 09:56:19.626900,-202.5,-122.5,-80,405.0,-607.5,15799.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:01:20.128214,-190.0,-110.0,-80,405.0,-595.0,15803.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:06:20.628461,-182.5,-102.5,-80,405.0,-587.5,15813.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:11:21.127138,-182.5,-102.5,-80,405.0,-587.5,15814.1,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:16:21.626820,-190.0,-110.0,-80,405.0,-595.0,15814.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:21:22.126455,-190.0,-110.0,-80,405.0,-595.0,15814.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:26:22.629977,-175.0,-95.0,-80,405.0,-580.0,15824.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:31:23.131631,-185.0,-105.0,-80,405.0,-590.0,15810.9,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:36:23.635433,-170.0,-90.0,-80,405.0,-575.0,15815.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:41:24.135874,-160.0,-80.0,-80,405.0,-565.0,15816.95,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:46:24.639083,-177.5,-97.5,-80,405.0,-582.5,15811.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:51:25.142215,-167.5,-87.5,-80,405.0,-572.5,15814.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 10:56:25.641673,-172.5,-92.5,-80,405.0,-577.5,15802.3,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:01:26.144673,-180.0,-100.0,-80,405.0,-585.0,15805.8,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:06:26.645577,-137.5,-57.5,-80,405.0,-542.5,15820.6,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:11:27.147079,-150.0,-70.0,-80,405.0,-555.0,15822.85,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:16:27.648595,-160.0,-80.0,-80,405.0,-565.0,15829.2,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:21:28.148737,-132.5,-52.5,-80,405.0,-537.5,15835.45,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:26:28.651956,-127.5,-47.5,-80,405.0,-532.5,15836.05,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:31:29.156588,-142.5,-62.5,-80,405.0,-547.5,15825.7,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:36:29.660983,-132.5,-52.5,-80,405.0,-537.5,15832.35,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:41:30.164265,-140.0,-60.0,-80,405.0,-545.0,15827.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:46:30.669327,-137.5,-57.5,-80,405.0,-542.5,15829.4,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:51:31.169575,-135.0,-55.0,-80,405.0,-540.0,15835.5,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 11:56:31.675453,-145.0,-65.0,-80,405.0,-550.0,15842.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 12:01:32.181017,-125.0,-45.0,-80,405.0,-530.0,15842.55,2021-07-08 15:30:00,15722.05,False,False,True
NIFTY,2021-07-07 12:06:32.684574,-140.0,-60.0,-80,405.0,-545.0,15830.85,2021-07-08 15:30:00,15722.05,False,False,True
