underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,position_entry_ltp,is_closed,is_expiry_day,is_broker_working
NIFTY,2021-07-09 15:10:00.000000,0.0,0.0,0,0.0,0.0,15683.4,2021-07-15 15:30:00,,False,False,True
NIFTY,2021-07-09 15:15:00.294811,0.0,0.0,0,0.0,0.0,15686.3,2021-07-15 15:30:00,,False,False,True
NIFTY,2021-07-09 15:20:03.362620,-97.5,-17.5,-80,0.0,-97.5,15690.9,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-09 15:25:03.850388,-87.5,-7.5,-80,0.0,-87.5,15693.25,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-10 09:10:04.335353,-197.5,-117.5,-80,0.0,-197.5,15689.8,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:15:00.486466,-417.5,-337.5,-80,0.0,-417.5,15766.8,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:20:00.976158,-170.0,-90.0,-80,0.0,-170.0,15763.75,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:25:01.471830,-150.0,-70.0,-80,0.0,-150.0,15772.3,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:30:01.962248,-157.5,-77.5,-80,0.0,-157.5,15773.1,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:35:02.445279,-125.0,-45.0,-80,0.0,-125.0,15776.3,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:40:02.931399,-117.5,-37.5,-80,0.0,-117.5,15754.85,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:45:03.420243,-132.5,-52.5,-80,0.0,-132.5,15756.4,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:50:03.907035,-130.0,-50.0,-80,0.0,-130.0,15766.15,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 09:55:04.396506,-145.0,-65.0,-80,0.0,-145.0,15769.4,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:00:04.881563,-140.0,-60.0,-80,0.0,-140.0,15766.8,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:05:05.369617,-147.5,-67.5,-80,0.0,-147.5,15757.9,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:10:05.857776,-137.5,-57.5,-80,0.0,-137.5,15765.45,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:15:06.343580,-137.5,-57.5,-80,0.0,-137.5,15774.0,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:20:06.832017,-145.0,-65.0,-80,0.0,-145.0,15776.0,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:25:07.321734,-152.5,-72.5,-80,0.0,-152.5,15776.2,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:30:07.811566,-162.5,-82.5,-80,0.0,-162.5,15775.25,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:35:08.297480,-155.0,-75.0,-80,0.0,-155.0,15786.55,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:40:08.782381,-145.0,-65.0,-80,0.0,-145.0,15780.5,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:45:09.269289,-152.5,-72.5,-80,0.0,-152.5,15783.85,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:50:09.760552,-157.5,-77.5,-80,0.0,-157.5,15777.45,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 10:55:10.245718,-147.5,-67.5,-80,0.0,-147.5,15779.7,2021-07-15 15:30:00,15686.3,False,False,True
NIFTY,2021-07-12 11:00:10.733981,-150.0,-70.0,-80,0.0,-150.0,15780.65,2021-07-15 15:30:00,15686.3,False,False,True
